city,lat,lng,pop,country
Abbottabad,34.1495034,73.19950069,1032323.5,Pakistan
Mardan,34.20004295,72.0399849,300424,Pakistan
Gwadar,25.13896812,62.32858801,37632.5,Pakistan
Zhob,31.34897666,69.4385933,69446.5,Pakistan
Gilgit,35.91709576,74.30000199,124196.5,Pakistan
Kasur,31.12537274,74.45503129,290643,Pakistan
Kundian,32.45219098,71.47180253,35406,Pakistan
Okara,30.81040489,73.45002803,223648,Pakistan
Jhang,31.2803762,72.32498043,341210,Pakistan
Sargodha,32.08536582,72.6749849,542603,Pakistan
Dera Ghazi Khan,30.06039899,70.63505774,236093,Pakistan
Sadiqabad,28.3006356,70.13023067,189876,Pakistan
Nawabshah,26.24543805,68.40000037,229504,Pakistan
Bannu,32.98897992,70.59857418,586209.5,Pakistan
Dera Ismail Khan,31.82899904,70.89855587,66676.5,Pakistan
Chaman,30.92504905,66.44632117,88568,Pakistan
Turbat,25.99178428,63.07179846,111742.5,Pakistan
Faisalabad,31.40998069,73.10999711,2561797.5,Pakistan
Rawalpindi,33.59997622,73.04002722,1800550.5,Pakistan
Bahawalpur,29.38997479,71.67499426,552607,Pakistan
Mirput Khas,25.53178652,69.01179765,286046,Pakistan
Sukkur,27.71356549,68.8485518,417767,Pakistan
Saidu,34.75003522,72.34999182,1860310,Pakistan
Gujranwala,32.16042584,74.18502193,1448735.5,Pakistan
Quetta,30.22000165,67.02499385,750837.5,Pakistan
Larkana,27.56176597,68.20678218,364033,Pakistan
Islamabad,33.69999595,73.16663448,690800,Pakistan
Multan,30.19997703,71.45500769,1479615,Pakistan
Hyderabad,25.379987,68.37498897,1422665,Pakistan
Peshawar,34.00501609,71.53500281,1260886.5,Pakistan
Lahore,31.55997154,74.35002478,6443944,Pakistan
Karachi,24.86999229,66.99000891,11877109.5,Pakistan
Koror,7.345226355,134.4695009,11200,Palau
Melekeok,7.487396173,134.6265485,7026,Palau
Ramallah,31.90294475,35.20620938,24599,Palestine
Al Khalil,31.54059287,35.09557328,220395.5,Palestine
Nablus,32.22148155,35.25442663,173153.5,Palestine
Gaza,31.52999921,34.44501868,477460.5,Palestine
El Porvenir,9.541686355,-78.97196299,10,Panama
Penonome,8.509983133,-80.35998926,20580,Panama
Chitre,7.970016092,-80.42003727,44024,Panama
Jaque,7.518958353,-78.16601465,955,Panama
Bocas del Toro,9.335350084,-82.2474707,6484,Panama
Almirante,9.30001243,-82.3999681,7442.5,Panama
Las Tablas,7.760390644,-80.28001998,9964,Panama
Santiago,8.100369892,-80.98333622,45655,Panama
La Palma,8.398181172,-78.14022811,1845,Panama
Colon,9.365021382,-79.8749801,170488,Panama
Balboa,8.949982116,-79.56665267,62882,Panama
Puerto Armuelles,8.280023009,-82.87001693,22971,Panama
David,8.433321146,-82.43332524,96448,Panama
Panama City,8.96801719,-79.53303715,844584,Panama
Wabag,-5.490000005,143.7180037,3958,Papua New Guinea
Vanimo,-2.690000936,141.3039966,11204,Papua New Guinea
Kundiawa,-6.022997883,144.9600127,9383,Papua New Guinea
Kerema,-7.927001897,145.8379987,5646,Papua New Guinea
Arawa,-6.228000033,155.5659907,40266,Papua New Guinea
Lorengau,-2.032001997,147.2799966,5806,Papua New Guinea
Kimbe,-5.55000289,150.1430137,18847,Papua New Guinea
Daru,-9.109151958,143.2337226,15214,Papua New Guinea
Sohano,-5.429742201,154.6711375,2338,Papua New Guinea
Kieta,-6.216275616,155.6333321,5284.5,Papua New Guinea
Mendi,-6.144393698,143.6452266,21685.5,Papua New Guinea
Abau,-10.04260537,148.5650297,230,Papua New Guinea
Alotau,-10.30207273,150.4590743,11624,Papua New Guinea
Popondetta,-8.769194724,148.2484082,25192,Papua New Guinea
Hoskins,-5.474615459,150.4099816,871,Papua New Guinea
Wewak,-3.553492412,143.6367,21686.5,Papua New Guinea
Madang,-5.224811586,145.785251,44721,Papua New Guinea
Kavieng,-2.581284323,150.8129765,17109,Papua New Guinea
Goroka,-6.083312155,145.3854821,29101,Papua New Guinea
Mt. Hagen,-5.86322223,144.2168196,46343.5,Papua New Guinea
Rabaul,-4.205490385,152.1434307,5894,Papua New Guinea
Lae,-6.732988262,146.9900354,103653.5,Papua New Guinea
Port Moresby,-9.464707826,147.1925036,267434.5,Papua New Guinea
Mariscal Estigarribia,-22.03000205,-60.60999555,2250,Paraguay
Caacupe,-25.38700191,-57.14000047,21696,Paraguay
General Eugenio Alejandrino Garay,-20.51995034,-62.209986,972,Paraguay
Arroyos y Esteros,-25.04995807,-57.08998845,2755,Paraguay
Villa Hayes,-25.09000731,-57.52998743,15643,Paraguay
Fortin Falcon,-23.05028685,-59.84994918,-99,Paraguay
Puerto Pinasco,-22.64002765,-57.7899974,473.5,Paraguay
Pozo Colorado,-23.43000527,-58.85998377,2135,Paraguay
San Pedro,-24.08996499,-57.07998906,7351,Paraguay
San Lorenzo,-25.34001788,-57.52003972,385532,Paraguay
Ypacarai,-25.40998777,-57.27997685,23805.5,Paraguay
San Juan Bautista,-26.67998777,-57.15001062,7882,Paraguay
Paraguari,-25.62000079,-57.16001001,14480,Paraguay
Nacunday,-26.02002806,-54.76994918,1185,Paraguay
Coronel Oviedo,-25.44998533,-56.4399506,69693.5,Paraguay
Caazapa,-26.20001707,-56.38000594,5504,Paraguay
Ype Jhu,-23.91002765,-55.45998458,598,Paraguay
Encarnacion,-27.34718482,-55.87391878,251813.5,Paraguay
Coronel Bogado,-27.17003538,-56.25003972,14297,Paraguay
Fuerte Olimpo,-21.06958087,-57.89999068,2475,Paraguay
Capitan Pablo Lagerenza,-19.91611123,-60.78327722,1200,Paraguay
La Victoria,-22.28960976,-57.93998824,5000,Paraguay
Horqueta,-23.33962319,-57.05001673,13351,Paraguay
Belen,-23.46948606,-57.23997929,6490,Paraguay
Rosario,-24.41960895,-57.10001367,3639,Paraguay
Ita,-25.50961994,-57.36002364,29774.5,Paraguay
Pilar,-26.86948525,-58.29999211,28435,Paraguay
Pedro Juan Caballero,-22.54458128,-55.75999211,66029,Paraguay
Bella Vista,-22.12961953,-56.5199974,11252.5,Paraguay
Abai,-26.0295882,-55.94000696,2788.5,Paraguay
Ygatimi,-24.0796297,-55.49998214,2809,Paraguay
Hohenau,-27.07954995,-55.74996688,5306,Paraguay
Concepcion,-23.40638914,-57.43441187,53620.5,Paraguay
Villarrica,-25.7500187,-56.43331018,41157,Paraguay
Filadelfia,-22.33999428,-60.02998987,9259,Paraguay
Ciudad del Este,-25.51669961,-54.61605676,320872,Paraguay
Asuncion,-25.29640298,-57.64150517,940846.5,Paraguay
Ferrenafe,-6.629997133,-79.80002344,42270.5,Peru
Motupe,-6.150026429,-79.71000309,9048,Peru
Mollendo,-17.02000893,-72.01998153,38993,Peru
Urubamba,-13.30421507,-72.11661646,5985,Peru
Santo Tomas,-14.46001015,-72.0800037,3695.5,Peru
Putina,-15.47002602,-69.42998458,8118,Peru
Casma,-9.440006491,-78.20999129,27421,Peru
Tournavista,-8.932182191,-74.70521814,511,Peru
Huamachuco,-7.810028464,-78.04994938,26301.5,Peru
Otuzco,-7.899997133,-78.56999516,8754.5,Peru
Lamas,-6.43000934,-76.52001693,13098,Peru
Nauta,-4.570019512,-73.78002914,2308.5,Peru
Puquio,-14.6999955,-74.12998194,9027.5,Peru
Chosica,-11.93003538,-76.71000533,44572.5,Peru
Satipo,-11.25999876,-74.69002527,15532,Peru
Tarma,-11.41001544,-75.72998763,25906,Peru
La Oroya,-11.52003457,-75.94000065,33345,Peru
Huaura,-11.06001097,-77.59997685,30561.5,Peru
Huacho,-11.11003375,-77.61994979,67509.5,Peru
Pimentel,-6.82962319,-79.92998967,14422.5,Peru
Olmos,-5.979597556,-79.74997481,7579.5,Peru
Sechura,-5.55962319,-80.81998702,15811,Peru
Chulucanas,-5.089574362,-80.17000086,60435,Peru
Sullana,-4.889586569,-80.67999557,114496.5,Peru
Abancay,-13.63959511,-72.89000594,53981,Peru
Camana,-16.61961994,-72.71999048,18695,Peru
Sicuani,-14.28958128,-71.22997807,20924.5,Peru
Puno,-15.83294961,-70.03330693,111350,Peru
Ayaviri,-14.87957111,-70.59999068,12524.5,Peru
Ilave,-16.07960122,-69.66999577,16033,Peru
Desaguadero,-16.56458453,-69.04499516,5120,Peru
Huarmey,-10.06958047,-78.15999435,9184,Peru
Cajabamba,-7.619600811,-78.04000167,12036.5,Peru
Jaen,-5.709588197,-78.80998051,49171,Peru
Chota,-6.549588604,-78.65004195,13452,Peru
Tingo Maria,-9.289628073,-75.9899976,36138.5,Peru
Moyobamba,-6.049619121,-76.96665633,46005,Peru
Juanjui,-7.169602438,-76.73997766,27352.5,Peru
Tocache,-8.179618308,-76.52001693,15822.5,Peru
Sechura,-5.235250225,-78.50064539,8602,Peru
Chachapoyas,-6.229608135,-77.87001205,23128.5,Peru
Caballococha,-3.916260967,-70.50834253,3195,Peru
Puca Urco,-2.332791729,-71.91668034,10,Peru
Andoas,-2.902059307,-76.40247888,10,Peru
Soldado Bartra,-2.516139711,-75.76660038,10,Peru
Nuevo Rocafuerte,-0.932928854,-75.39998194,40,Peru
Requena,-5.069627259,-73.90999536,17097.5,Peru
Huanta,-12.94961139,-74.25000045,15534.5,Peru
Coracora,-15.01961424,-73.78997685,6433.5,Peru
Chincha Alta,-13.41960854,-76.13998845,138608,Peru
Santiago,-14.18958738,-75.73996118,10449,Peru
San Ramon,-11.12961912,-75.34001144,10599,Peru
Junin,-11.1496179,-76.01002222,11495,Peru
Jauja,-11.79960407,-75.50002751,21057,Peru
Pativilca,-10.69961953,-77.79999048,22744,Peru
Chancay,-11.55961871,-77.26997115,18601,Peru
Chilca,-12.5196118,-76.73997766,6556,Peru
Chiclayo,-6.762908916,-79.83658452,587083.5,Peru
Juliaca,-15.49999835,-70.13996708,234428,Peru
Cerro de Pasco,-10.69000771,-76.26998051,108071,Peru
Tarapoto,-6.50995278,-76.47996769,936,Peru
Ayacucho,-13.17502399,-74.2199506,153173.5,Peru
Callao,-12.07002684,-77.13496647,786231.5,Peru
Paita,-5.089987774,-81.12002039,47891.5,Peru
Talara,-4.579993063,-81.27998478,74760.5,Peru
Tumbes,-3.570028871,-80.45998316,105783,Peru
Puerto Maldonado,-12.60002033,-69.18333297,52349,Peru
Ilo,-17.64002277,-71.34002303,53192,Peru
Moquegua,-17.18997272,-70.93999577,38610,Peru
Huaraz,-9.530026836,-77.53000696,74986.5,Peru
Cajamarca,-7.150017071,-78.53002344,138832.5,Peru
Huanuco,-9.920028871,-76.24000818,153052,Peru
Pacasmayo,-7.400647767,-79.57060592,34223.5,Peru
Salaverry,-8.220029278,-78.98999536,7228,Peru
Gueppi,-0.116596254,-75.22996647,10,Peru
Contamana,-7.340031312,-75.01997929,16403,Peru
Huancavelica,-12.79003457,-74.99000696,42982,Peru
Pisco,-13.71003009,-76.21998356,71538,Peru
Nasca,-14.83001341,-74.94001001,23387,Peru
Piura,-5.210032126,-80.62997278,361199,Peru
Arequipa,-16.41999388,-71.53001144,775785,Peru
Chimbote,-9.070003236,-78.56999516,333406,Peru
Pucallpa,-8.368909079,-74.53499597,304917,Peru
Iquitos,-3.750017884,-73.25000981,448174.5,Peru
Huancayo,-12.08000039,-75.20001998,394695,Peru
Cusco,-13.52502846,-71.97215499,336661,Peru
Tacna,-18.00000079,-70.25001205,261042.5,Peru
Trujillo,-8.120035381,-79.01996769,521046,Peru
Ica,-14.06799274,-75.72549178,263132,Peru
Lima,-12.04801268,-77.05006209,7385117,Peru
San Carlos,10.55037539,123.3800036,6353,Philippines
Cadiz,10.95874839,123.3085868,206105,Philippines
Pagadian,7.852968973,123.5070243,159590,Philippines
Ozamis,8.146206888,123.8444197,95444,Philippines
Tarlac,15.48379519,120.5833785,183930,Philippines
Cabanatuan,15.50208864,120.9617016,220250,Philippines
Olongapo,14.82957155,120.2827767,265829,Philippines
Dagupan,16.04789512,120.3408093,163676,Philippines
San Pablo,14.06956626,121.3226098,224203.5,Philippines
Quezon City,14.6504352,121.0299662,2761720,Philippines
Pasay City,14.5504413,120.9999939,403064,Philippines
Iligan,8.171244119,124.2153531,464599,Philippines
Ormac,11.0642975,124.6075256,129964.5,Philippines
Tacloban,11.25043601,125.0000081,234548,Philippines
Butuan,8.949542866,125.5435925,190557,Philippines
Tagum,7.382144998,125.8016646,6726,Philippines
Surigao,9.784298115,125.4888155,64983,Philippines
Gingoog,8.830377013,125.1299743,218,Philippines
Legazpi,13.16998293,123.7500069,320081,Philippines
Tuguegarao,17.61309674,121.7268746,115105,Philippines
Vigan,17.57472699,120.3869047,48545,Philippines
Bacolod,10.63168825,122.9816817,730587,Philippines
Roxas,11.58527346,122.7511014,91880.5,Philippines
Puerto Princesa,9.754267783,118.744384,147882,Philippines
Naga,13.61915448,123.1813594,458283,Philippines
Angeles,15.14505617,120.5450862,314493,Philippines
Batangas,13.78167686,121.021698,330939,Philippines
Cotabato,7.216909606,124.2484261,229476,Philippines
Calbayog,12.06718203,124.6041666,55015,Philippines
Cagayan de Oro,8.450839456,124.6852986,861824.5,Philippines
Zamboanga,6.919976826,122.0800313,615311.5,Philippines
Laoag,18.1988491,120.5936104,154576.5,Philippines
Baguio City,16.42999066,120.5699426,360269,Philippines
General Santos,6.110827249,125.1747261,744308,Philippines
Cebu,10.31997601,123.9000752,806817,Philippines
Iloilo,10.70504295,122.5450158,387681,Philippines
Davao,7.110016906,125.6299955,1307252,Philippines
Manila,14.60415895,120.9822172,7088787.5,Philippines
Olsztyn,53.80003522,20.48003129,179236.5,Poland
Elblag,54.18995974,19.40268103,124332,Poland
Inowroclaw,52.77994244,18.24998653,78302,Poland
Bytom,50.35003908,18.90999792,425716.5,Poland
Opole,50.68497988,17.93134965,129544,Poland
Koszalin,54.2,16.1833333,107450,Poland
Elk,53.83370241,22.34999467,51312.5,Poland
Gdynia,54.52037884,18.53002112,284197,Poland
Wroclaw,51.11043194,17.03000932,622471,Poland
Szczecin,53.42039431,14.53000688,390241.5,Poland
Zielona Gora,51.95040651,15.50002519,113865.5,Poland
Poznan,52.4057534,16.89993974,597174.5,Poland
Grudziadz,53.48039064,18.75000769,100964.5,Poland
Bydgoszcz,53.12041262,18.01000118,366222,Poland
Katowice,50.26038047,19.02001705,1527362,Poland
Gliwice,50.3303762,18.67001257,353252.5,Poland
Kielce,50.8903937,20.6600203,212165.5,Poland
Bialystok,53.15035911,23.1699963,288722.5,Poland
Lublin,51.25039756,22.57272009,358001,Poland
Rzeszow,50.07046958,22.00004187,202034,Poland
Lódz,51.77499086,19.45136023,758000,Poland
Gdansk,54.3599752,18.64004024,597915,Poland
Kraków,50.05997927,19.96001135,755525,Poland
Warsaw,52.25000063,20.99999955,1704569.5,Poland
Aveiro,40.64100311,-8.650997534,54162,Portugal
Leiria,39.73899603,-8.804996462,45112,Portugal
Viana Do Castelo,41.69623514,-8.844137484,15555,Portugal
Beja,38.01400214,-7.86300241,28756,Portugal
Evora,38.55999611,-7.905995561,55620,Portugal
Portalegre,39.29000411,-7.423001549,15581,Portugal
Santarem,39.23100008,-8.682002552,29385,Portugal
Braganca,41.80799701,-6.755003426,34375,Portugal
Castelo Branco,39.81099615,-7.487999559,33479,Portugal
Guarda,40.54100414,-7.262000512,32111,Portugal
Viseu,40.65699611,-7.910000431,26364,Portugal
Vila Real,41.29399815,-7.73700249,17001,Portugal
Braga,41.55499453,-8.421331219,504326,Portugal
Covilha,40.28334088,-7.499992108,21219,Portugal
Horta,38.53465595,-28.64475681,6591.5,Portugal
Angra do Heroismo,38.65039146,-27.21666976,11136.5,Portugal
Portimao,37.13373985,-8.533314048,49856.5,Portugal
Faro,37.0170803,-7.933273154,31259,Portugal
Coimbra,40.20037437,-8.41668034,97856.5,Portugal
Setubal,38.52995953,-8.900010011,117542,Portugal
Porto,41.15000633,-8.620001263,793316.5,Portugal
Funchal,32.64998252,-16.88003972,152807,Portugal
Ponta Delgada,37.74830182,-25.6665835,40791,Portugal
Lisbon,38.72272288,-9.144866305,1664901,Portugal
Ponce,18.00038576,-66.61664209,156484,Puerto Rico
Mayaguez,18.20151044,-67.13971094,184993,Puerto Rico
Arecibo,18.44002301,-66.72999435,59312.5,Puerto Rico
San Juan,18.44002301,-66.12997929,1437115.5,Puerto Rico
Doha,25.28655601,51.53296789,1090655,Qatar
Targu Jiu,45.04500004,23.27400062,97179,Romania
Slatina,44.43499814,24.37100156,78988,Romania
Alexandria,43.90163107,25.28670654,49346,Romania
Targoviste,44.93799913,25.4590025,88435,Romania
Giurgiu,43.92999911,25.8399995,69067,Romania
Slobozia,44.56999806,27.38199659,52693,Romania
Alba Lulia,46.07700313,23.58000059,66085,Romania
Bistrita,47.13800409,24.51300358,81318,Romania
Deva,45.88332304,22.91667357,67802,Romania
Zalau,47.1750031,23.06300448,63232,Romania
Satu Mare,47.79199816,22.88500248,112490,Romania
Rimnicu Vilcea,45.10999804,24.38299862,107558,Romania
Sfintu-Gheorghe,45.86799611,25.79300148,60677,Romania
Miercurea Cuic,46.36099808,25.52400051,40004.5,Romania
Piatra-Neamt,46.94000405,26.38299657,102688,Romania
Braila,45.29199615,27.96900354,213569,Romania
Vaslui,46.63332908,27.73333859,69225,Romania
Drobeta-Turnu Severin,44.64589113,22.6658927,104462,Romania
Tulcea,45.19934572,28.79668127,89381.5,Romania
Arad,46.17000999,21.31998002,159338,Romania
Oradea,47.04998212,21.91999508,210222,Romania
Sibiu,45.79711285,24.13712073,153729.5,Romania
Suceava,47.63769818,26.25931677,96865.5,Romania
Buzau,45.15650596,26.80651851,130826,Romania
Galati,45.45589337,28.04587439,302621.5,Romania
Focsani,45.69655052,27.186547,92636.5,Romania
Craiova,44.3262724,23.82587357,301143.5,Romania
Calarasi,44.20627972,27.32591833,71195.5,Romania
Resita,45.2969625,21.88650875,82276,Romania
Timisoara,45.75882062,21.22344844,309575,Romania
Botosani,47.74841494,26.65965409,113359,Romania
Baia Mare,47.65945396,23.57906693,134630,Romania
Tirgu Mures,46.55820335,24.55781856,148148,Romania
Pitesti,44.85631757,24.87583533,169345,Romania
Brasov,45.64753542,25.6071602,293566,Romania
Ploiesti,44.94690635,26.036488,230696.5,Romania
Bacau,46.57843467,26.91963822,185532,Romania
Cluj-Napoca,46.78842185,23.5984456,299444.5,Romania
Constanta,44.20266237,28.60997432,285112.5,Romania
Iasi,47.16834698,27.57494706,325914,Romania
Bucharest,44.4333718,26.09994665,1842097,Romania
Nazran,43.23300312,44.78300151,93357,Russia
Ust' Ordynskiy,52.83299713,104.6999977,14538,Russia
Maykop,44.60997601,40.12002112,143377,Russia
Mozdok,43.75431765,44.65436967,43262.5,Russia
Georgievsk,44.15990013,43.46994584,59158.5,Russia
Pyatigorsk,44.07995668,43.09002071,86245.5,Russia
Kislovodsk,43.90996706,42.72001745,132337,Russia
Nevinnomyssk,44.62005292,41.95003861,134362.5,Russia
Enurmino,66.95000775,-171.8166032,297,Russia
Lavrentiya,65.58326947,-171.0249978,660,Russia
Zvezdnyy,70.9565849,-179.5899789,10,Russia
Mikhalkino,69.42444039,161.4811431,570,Russia
Chernyakhovsk,54.6316382,21.81085445,42356.5,Russia
Severomorsk,69.07305646,33.42306555,46709,Russia
Apatity,67.57307049,33.39304154,64046.5,Russia
Polyarnyy,69.20521893,33.45024735,18266,Russia
Slantsy,59.11159731,28.07465816,27479,Russia
Kolpino,59.73000917,30.65000484,180938.5,Russia
Novozybkov,52.53481529,31.9448612,43052.5,Russia
Dyatkovo,53.5891437,34.33918534,33363.5,Russia
Shuya,56.85434491,41.36428625,59585.5,Russia
Kineshma,57.46996625,42.12997595,91874,Russia
Balakhna,56.49434104,43.59438269,62487,Russia
Arzamas,55.39998924,43.80000321,126038,Russia
Rzhev,56.2574046,34.32745479,62830,Russia
Vyshnniy Volochek,57.58303428,34.56309932,50254,Russia
Uglich,57.52435569,38.33000118,36355,Russia
Yelets,52.58000633,38.50001664,115803.5,Russia
Orekhovo-Zuevo,55.82001528,38.97998734,130123.5,Russia
Klin,56.34305829,36.69873124,72221,Russia
Sergiyev Posad,56.33000999,38.17001094,107047.5,Russia
Kolomna,55.07998293,38.78496049,130324.5,Russia
Bataysk,47.13682436,39.74485022,106844.5,Russia
Taganrog,47.22999697,38.91999101,254960,Russia
Novocherkassk,47.41995953,40.08002356,159470.5,Russia
Kamensk Shakhtinskiy,48.33176434,40.25179602,69037.5,Russia
Novoshakhtinsk,47.76998985,39.91998165,82769.5,Russia
Aleksin,54.5143327,37.09436601,59194,Russia
Novomoskovsk,54.09001752,38.21998205,74591.5,Russia
Shchekino,54.01433738,37.5142887,73394,Russia
Nikolayevsk,50.01610598,45.42610551,9803.5,Russia
Shebekino,50.4143504,36.89437821,41301.5,Russia
Gubkin,51.27434959,37.38432247,272,Russia
Apsheronsk,44.46871848,39.72872717,43163.5,Russia
Kropotkin,45.44708254,40.58211177,70518,Russia
Ruzayevka,54.06433433,44.92437903,44635,Russia
Kirsanov,52.65739178,42.71743363,17001,Russia
Michurinsk,52.8999868,40.49999792,93364,Russia
Borisoglebsk,51.36871075,42.08873816,64995,Russia
Oktyabrskiy,54.4599691,53.45998205,87793,Russia
Plast,54.36850181,60.80852576,15480.5,Russia
Bakal,54.94588259,58.79588375,24160.5,Russia
Verkhniy Ufaley,56.06627932,60.23130001,33562,Russia
Severnyy,67.60828798,64.12325883,11562,Russia
Kirovo-Chepetsk,58.55437034,50.04437659,71555.5,Russia
Krasnoturinsk,59.79478558,60.48477291,64878,Russia
Asbest,57.02304262,61.45804683,77915.5,Russia
Alapayevsk,57.84650657,61.69152095,43663.5,Russia
Krasnouralsk,58.35151451,60.0515177,20571,Russia
Severouralsk,60.15652061,59.96154903,34819,Russia
Novotroitsk,51.20001304,58.33002071,90278.5,Russia
Buguruslan,53.66301516,52.43301632,51877,Russia
Chapayevsk,52.97432334,49.72434444,88655.5,Russia
Syzran,53.16999615,48.47997595,171589,Russia
Novokuybishevsk,53.11999921,49.91993974,132067,Russia
Naberezhnyye Chelny,55.69999676,52.31994828,461086,Russia
Zelenodolsk,55.84055666,48.65500403,50338.5,Russia
Leninogorsk,54.59869448,52.44872595,53362,Russia
Bugulma,54.55433026,52.79428625,85384,Russia
Nefteyugansk,61.07765301,72.70268347,112632,Russia
Leninsk Kuznetsky,54.66000856,86.16997514,108047.5,Russia
Anzhero Sudzhensk,56.08002525,86.04000891,83109,Russia
Kiselevsk,54.00002301,86.64002397,87164,Russia
Mundybash,53.23327395,87.31667517,5870,Russia
Chernogorsk,53.8313253,91.22268998,39815.5,Russia
Abaza,52.66901898,90.09536861,17638.5,Russia
Iskitim,54.65093935,83.28653357,60806.5,Russia
Toguchin,55.23767356,84.37768144,20087,Russia
Kupina,54.35922589,77.27418738,9856.5,Russia
Zaozernyy,55.96197044,94.70278764,33865,Russia
Bogotol,56.21647687,89.51840124,22559.5,Russia
Shilka,51.87056643,116.0306331,10561,Russia
Sherlovaya Gora,50.53059654,116.3006425,411,Russia
Petrovsk Zabaykalskiy,51.28269533,108.8326745,20301,Russia
Arsenyev,44.16230308,133.2823449,56721,Russia
Partizansk,43.13487225,133.1349121,40734.5,Russia
